iteration,time
100;0
120;0
140;0
160;0
180;0
200;0
220;0
240;0
260;0
280;0
300;0
320;0
340;0
360;0
380;0
400;0
420;0
440;0
460;0
480;0
500;0
520;0
540;0
560;0
580;0
600;0
620;0
640;0
660;0
680;0
700;0
720;0
740;0
760;0
780;0
800;0
820;0
840;0
860;0
880;0
900;0
920;0
940;0
960;0
980;0
1000;0
1020;0
1040;0
1060;0
1080;0
1100;0
1120;0
1140;0
1160;0
1180;0
1200;0
1220;0
1240;0
1260;0
1280;1
1300;0
1320;1
1340;1
1360;1
1380;1
1400;1
1420;1
1440;1
1460;1
1480;1
1500;1
1520;1
1540;1
1560;1
1580;1
1600;1
1620;1
1640;1
1660;2
1680;2
1700;1
1720;1
1740;1
1760;1
1780;1
1800;2
1820;2
1840;2
1860;1
1880;2
1900;1
1920;2
1940;1
1960;2
1980;1
2000;2
2020;2
2040;2
2060;2
2080;2
2100;2
2120;2
2140;2
2160;3
2180;2
2200;2
2220;2
2240;3
2260;2
2280;2
2300;2
2320;3
2340;2
2360;2
2380;2
2400;3
2420;2
2440;3
2460;2
2480;3
2500;3
2520;4
2540;3
2560;4
2580;3
2600;3
2620;3
2640;3
2660;3
2680;3
2700;3
2720;4
2740;3
2760;4
2780;3
2800;4
2820;4
2840;4
2860;3
2880;5
2900;4
2920;4
2940;4
2960;5
2980;6
3000;5
3020;4
3040;6
3060;4
3080;5
3100;4
3120;17
3140;5
3160;5
3180;4
3200;6
3220;5
3240;6
3260;5
3280;6
3300;5
3320;5
3340;5
3360;6
3380;5
3400;5
3420;5
3440;6
3460;6
3480;6
3500;5
3520;7
3540;5
3560;6
3580;5
3600;8
3620;6
3640;7
3660;6
3680;8
3700;6
3720;7
3740;6
3760;7
3780;7
3800;7
3820;6
3840;10
3860;7
3880;7
3900;6
3920;8
3940;7
3960;7
3980;7
4000;9
4020;7
4040;8
4060;7
4080;9
4100;10
4120;8
4140;7
4160;10
4180;8
4200;8
4220;8
4240;9
4260;9
4280;9
4300;9
4320;11
4340;8
4360;10
4380;9
4400;10
4420;10
4440;9
4460;8
4480;12
4500;10
4520;10
4540;9
4560;10
4580;9
4600;11
4620;9
4640;13
4660;9
4680;12
4700;9
4720;12
4740;11
4760;11
4780;10
4800;13
4820;11
4840;11
4860;11
4880;13
4900;11
4920;11
4940;11
4960;13
4980;11
5000;12
5020;11
5040;13
5060;12
5080;12
5100;11
5120;15
5140;12
5160;13
5180;12
5200;14
5220;12
5240;13
5260;12
5280;16
5300;12
5320;15
5340;11
5360;15
5380;14
5400;14
5420;13
5440;17
5460;14
5480;15
5500;13
5520;16
5540;14
5560;15
5580;14
5600;17
5620;14
5640;16
5660;14
5680;17
5700;16
5720;17
5740;14
5760;20
5780;15
5800;17
5820;14
5840;19
5860;16
5880;16
5900;17
5920;20
5940;17
5960;19
5980;16
6000;19
6020;18
6040;17
6060;17
6080;23
6100;16
6120;18
6140;16
6160;21
6180;18
6200;19
6220;17
6240;22
6260;18
6280;21
6300;17
6320;21
6340;19
6360;19
6380;17
6400;24
6420;19
6440;21
6460;19
6480;23
6500;19
6520;21
6540;19
6560;25
6580;20
6600;22
6620;18
6640;24
6660;23
6680;22
6700;20
6720;25
6740;20
6760;22
6780;18
6800;24
6820;20
6840;24
6860;21
6880;28
6900;22
6920;24
6940;21
6960;26
6980;23
7000;23
7020;20
7040;30
7060;22
7080;26
7100;26
7120;27
7140;24
7160;24
7180;24
7200;29
7220;23
7240;27
7260;23
7280;28
7300;26
7320;26
7340;23
7360;30
7380;24
7400;27
7420;22
7440;29
7460;27
7480;26
7500;24
7520;31
7540;25
7560;29
7580;24
7600;31
7620;27
7640;29
7660;24
7680;35
7700;29
7720;29
7740;26
7760;35
7780;28
7800;28
7820;28
7840;34
7860;28
7880;31
7900;26
7920;33
7940;31
7960;31
7980;28
8000;37
8020;29
8040;31
8060;27
8080;36
8100;31
8120;223
8140;31
8160;43
8180;39
8200;48
8220;43
8240;50
8260;32
8280;33
8300;29
8320;41
8340;31
8360;34
8380;30
8400;39
8420;33
8440;34
8460;33
8480;40
8500;33
8520;35
8540;30
8560;41
8580;36
8600;35
8620;32
8640;44
8660;33
8680;37
8700;31
8720;44
8740;38
8760;37
8780;34
8800;44
8820;34
8840;43
8860;33
8880;42
8900;37
8920;38
8940;35
8960;50
8980;38
9000;40
9020;33
9040;43
9060;38
9080;39
9100;37
9120;49
9140;35
9160;40
9180;36
9200;44
9220;41
9240;42
9260;37
9280;51
9300;38
9320;40
9340;36
9360;46
9380;42
9400;41
9420;40
9440;51
9460;39
9480;46
9500;40
9520;54
9540;43
9560;45
9580;38
9600;56
9620;42
9640;51
9660;40
9680;52
9700;45
9720;44
9740;43
9760;55
9780;47
9800;48
9820;42
9840;49
9860;47
9880;48
9900;41
9920;58
9940;42
9960;45
9980;40
10000;55
10020;47
10040;71
10060;45
10080;57
10100;42
10120;52
10140;42
10160;54
10180;48
10200;51
10220;44
10240;63
10260;47
10280;52
10300;42
10320;57
10340;49
10360;50
10380;45
10400;59
10420;48
10440;55
10460;47
10480;58
10500;56
10520;53
10540;48
10560;64
10580;48
10600;58
10620;48
10640;61
10660;50
10680;52
10700;49
10720;63
10740;49
10760;57
10780;50
10800;59
10820;55
10840;54
10860;51
10880;70
10900;56
10920;57
10940;49
10960;61
10980;53
11000;57
11020;55
11040;69
11060;54
11080;62
11100;51
11120;64
11140;62
11160;60
11180;52
11200;76
11220;61
11240;67
11260;50
11280;67
11300;61
11320;59
11340;56
11360;74
11380;55
11400;64
11420;54
11440;69
11460;63
11480;62
11500;57
11520;81
11540;58
11560;65
11580;54
11600;71
11620;60
11640;64
11660;62
11680;79
11700;61
11720;66
11740;59
11760;70
11780;66
11800;68
11820;60
11840;82
11860;63
11880;68
11900;60
11920;78
11940;66
11960;72
11980;63
12000;82
12020;64
12040;74
12060;63
12080;77
12100;69
12120;67
12140;61
12160;91
12180;67
12200;71
12220;60
12240;78
12260;68
12280;70
12300;67
12320;85
12340;66
12360;76
12380;64
12400;81
12420;73
12440;74
12460;67
12480;89
12500;67
12520;77
12540;64
12560;86
12580;75
12600;74
12620;71
12640;91
12660;70
12680;81
12700;68
12720;82
12740;78
12760;77
12780;70
12800;102
12820;74
12840;81
12860;70
12880;89
12900;78
12920;82
12940;79
12960;94
12980;75
13000;85
13020;70
13040;89
13060;84
13080;82
13100;74
13120;104
13140;78
13160;85
13180;72
13200;94
13220;80
13240;82
13260;79
13280;98
13300;78
13320;90
13340;76
13360;91
13380;85
13400;87
13420;77
13440;106
13460;80
13480;87
13500;76
13520;96
13540;119
13560;98
13580;87
13600;107
13620;82
13640;91
13660;76
13680;102
13700;90
13720;94
13740;82
13760;107
13780;82
13800;93
13820;76
13840;101
13860;98
13880;99
13900;85
13920;109
13940;87
13960;95
13980;82
14000;104
14020;93
14040;92
14060;83
14080;117
14100;88
14120;98
14140;83
14160;107
14180;92
14200;96
14220;91
14240;115
14260;86
14280;101
14300;85
14320;108
14340;100
14360;102
14380;86
14400;122
14420;88
14440;101
14460;89
14480;109
14500;95
14520;98
14540;90
14560;117
14580;94
14600;135
14620;90
14640;111
14660;110
14680;120
14700;94
14720;129
14740;94
14760;107
14780;89
14800;116
14820;99
14840;99
14860;104
14880;137
14900;102
14920;115
14940;98
14960;208
14980;177
15000;115
15020;105
15040;158
15060;137
15080;113
15100;92
15120;125
15140;118
15160;134
15180;250
15200;149
15220;103
15240;124
15260;101
15280;122
15300;112
15320;119
15340;130
15360;154
15380;128
15400;120
15420;151
15440;245
15460;116
15480;117
15500;113
15520;147
15540;113
15560;123
15580;105
15600;131
15620;117
15640;116
15660;145
15680;152
15700;108
15720;119
15740;99
15760;128
15780;110
15800;110
15820;108
15840;136
15860;108
15880;126
15900;108
15920;133
15940;119
15960;122
15980;106
16000;151
16020;113
16040;138
16060;120
16080;134
16100;113
16120;123
16140;116
16160;146
16180;113
16200;130
16220;108
16240;134
16260;127
16280;128
16300;115
16320;151
16340;113
16360;123
16380;110
16400;146
16420;122
16440;125
16460;117
16480;150
16500;115
16520;133
16540;114
16560;142
16580;127
16600;129
16620;114
16640;166
16660;126
16680;145
16700;110
16720;150
16740;126
16760;132
16780;121
16800;155
16820;120
16840;139
16860;113
16880;146
16900;137
16920;137
16940;118
16960;163
16980;125
17000;154
17020;118
17040;152
17060;138
17080;134
17100;124
17120;168
17140;125
17160;143
17180;128
17200;160
17220;138
17240;138
17260;123
17280;177
17300;131
17320;162
17340;131
17360;157
17380;138
17400;138
17420;136
17440;172
17460;131
17480;152
17500;130
17520;160
17540;145
17560;146
17580;130
17600;176
17620;135
17640;146
17660;125
17680;166
17700;142
17720;146
17740;135
17760;177
17780;134
17800;156
17820;132
17840;162
17860;153
17880;152
17900;134
17920;196
17940;143
17960;163
17980;133
18000;171
18020;144
18040;150
18060;145
18080;183
18100;140
18120;161
18140;136
18160;169
18180;157
18200;157
18220;141
18240;193
18260;147
18280;158
18300;134
18320;174
18340;152
18360;156
18380;144
18400;185
18420;141
18440;171
18460;141
18480;178
18500;154
18520;160
18540;143
18560;203
18580;147
18600;167
18620;137
18640;181
18660;153
18680;157
18700;154
18720;195
18740;148
18760;175
18780;147
18800;178
18820;171
18840;166
18860;152
18880;200
18900;153
18920;171
18940;143
18960;194
18980;165
19000;168
19020;154
19040;199
19060;152
19080;176
19100;150
19120;185
19140;168
19160;172
19180;148
19200;214
19220;163
19240;180
19260;150
19280;192
19300;167
19320;171
19340;167
19360;206
19380;165
19400;186
19420;153
19440;195
19460;185
19480;177
19500;161
19520;215
19540;162
19560;178
19580;153
19600;204
19620;172
19640;183
19660;165
19680;224
19700;174
19720;201
19740;165
19760;205
19780;186
19800;181
19820;162
19840;228
19860;172
19880;189
19900;163
19920;199
19940;179
19960;203
19980;184
